split,image_member,json_member,object_index,folder_target_class,object_major,object_detail,object_class,is_target_object,is_known_training_class,source_geometry,x1,y1,x2,y2,bbox_width,bbox_height,bbox_area_ratio,bbox_aspect_ratio
Training,Training/images/종이류/종이봉투/21_X002_C333_1113/21_X002_C333_1113_2.jpg,Training/labels/종이류/종이봉투/21_X002_C333_1113/21_X002_C333_1113_2.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,864.0,50.0,1489.0,882.0,625.0,832.0,0.2109910085370208,0.7512019230769231
Training,Training/images/종이류/종이봉투/21_X006_C052_1111/21_X006_C052_1111_3.jpg,Training/labels/종이류/종이봉투/21_X006_C052_1111/21_X006_C052_1111_3.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,411.0,165.0,1547.0,1224.0,1136.0,1059.0,0.4351215277777778,1.072710103871577
Training,Training/images/종이류/종이봉투/21_X007_C166_1020/21_X007_C166_1020_3.jpg,Training/labels/종이류/종이봉투/21_X007_C166_1020/21_X007_C166_1020_3.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,676.0,154.0,1492.0,1632.0,816.0,1478.0,0.3271614583333333,0.5520974289580515
Training,Training/images/종이류/종이봉투/21_X021_C205_1015/21_X021_C205_1015_2.jpg,Training/labels/종이류/종이봉투/21_X021_C205_1015/21_X021_C205_1015_2.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,355.0,290.0,1252.0,719.0,897.0,429.0,0.18557725694444444,2.090909090909091
Training,Training/images/종이류/종이봉투/21_X025_C193_1113/21_X025_C193_1113_4.jpg,Training/labels/종이류/종이봉투/21_X025_C193_1113/21_X025_C193_1113_4.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,475.0,299.0,1576.0,1029.0,1101.0,730.0,0.29070095486111114,1.5082191780821919
Training,Training/images/종이류/종이봉투/21_X025_C206_1013/21_X025_C206_1013_0.jpg,Training/labels/종이류/종이봉투/21_X025_C206_1013/21_X025_C206_1013_0.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,684.0,288.0,1274.0,735.0,590.0,447.0,0.12718460648148147,1.319910514541387
Training,Training/images/종이류/종이봉투/21_X050_C705_1210/21_X050_C705_1210_1.jpg,Training/labels/종이류/종이봉투/21_X050_C705_1210/21_X050_C705_1210_1.json,0,종이류/종이봉투,종이류,종이봉투,종이류/종이봉투,True,True,BOX,521.0,500.0,1402.0,1284.0,881.0,784.0,0.24982060185185184,1.1237244897959184
Training,Training/images/종이류/책자/21_X007_C509_0317/21_X007_C509_0317_0.jpg,Training/labels/종이류/책자/21_X007_C509_0317/21_X007_C509_0317_0.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,199.0,344.0,1149.0,1272.0,950.0,928.0,0.31869975128694544,1.0237068965517242
Training,Training/images/종이류/책자/21_X031_C509_0318/21_X031_C509_0318_0.jpg,Training/labels/종이류/책자/21_X031_C509_0318/21_X031_C509_0318_0.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,147.0,336.0,1308.0,1266.0,1161.0,930.0,0.3903240499739719,1.2483870967741935
Training,Training/images/종이류/책자/21_X084_C509_0318/21_X084_C509_0318_2.jpg,Training/labels/종이류/책자/21_X084_C509_0318/21_X084_C509_0318_2.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,295.0,78.0,1241.0,1268.0,946.0,1190.0,0.40695673549655853,0.7949579831932773
Training,Training/images/종이류/책자/21_X090_C977_0319/21_X090_C977_0319_1.jpg,Training/labels/종이류/책자/21_X090_C977_0319/21_X090_C977_0319_1.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,368.0,596.0,848.0,1321.0,480.0,725.0,0.12580253340274164,0.6620689655172414
Training,Training/images/종이류/책자/21_X145_C015_0131/21_X145_C015_0131_3.jpg,Training/labels/종이류/책자/21_X145_C015_0131/21_X145_C015_0131_3.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,559.0,614.0,1363.0,995.0,804.0,381.0,0.14764879403088668,2.1102362204724407
Training,Training/images/종이류/책자/21_X145_C015_0131/21_X145_C015_0131_3.jpg,Training/labels/종이류/책자/21_X145_C015_0131/21_X145_C015_0131_3.json,1,종이류/책자,유리병,박카스병,유리병/박카스병,False,True,BOX,703.0,229.0,846.0,519.0,143.0,290.0,0.01998862475176895,0.49310344827586206
Training,Training/images/종이류/책자/21_X164_C972_0319/21_X164_C972_0319_3.jpg,Training/labels/종이류/책자/21_X164_C972_0319/21_X164_C972_0319_3.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,523.0,270.0,1584.0,1152.0,1061.0,882.0,0.33829385736595524,1.2029478458049887
Training,Training/images/종이류/책자/21_X179_C972_0319/21_X179_C972_0319_3.jpg,Training/labels/종이류/책자/21_X179_C972_0319/21_X179_C972_0319_3.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,653.0,285.0,1620.0,1054.0,967.0,769.0,0.26882085430042224,1.257477243172952
Training,Training/images/종이류/책자/21_X222_C977_0319/21_X222_C977_0319_1.jpg,Training/labels/종이류/책자/21_X222_C977_0319/21_X222_C977_0319_1.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,429.0,197.0,1522.0,1043.0,1093.0,846.0,0.3342725143154607,1.2919621749408983
Training,Training/images/종이류/책자/21_X228_C509_0318/21_X228_C509_0318_0.jpg,Training/labels/종이류/책자/21_X228_C509_0318/21_X228_C509_0318_0.json,0,종이류/책자,종이류,책자,종이류/책자,True,True,BOX,444.0,671.0,1058.0,1284.0,614.0,613.0,0.1360626699057204,1.0016313213703099
Training,Training/images/종이류/포장상자/21_X004_C171_1007/21_X004_C171_1007_0.jpg,Training/labels/종이류/포장상자/21_X004_C171_1007/21_X004_C171_1007_0.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,475.0,330.0,1356.0,790.0,881.0,460.0,0.14657841435185184,1.9152173913043478
Training,Training/images/종이류/포장상자/21_X005_C184_1012/21_X005_C184_1012_1.jpg,Training/labels/종이류/포장상자/21_X005_C184_1012/21_X005_C184_1012_1.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,709.0,218.0,1211.0,800.0,502.0,582.0,0.1218019910951023,0.8625429553264605
Training,Training/images/종이류/포장상자/21_X007_C061_0128/21_X007_C061_0128_4.jpg,Training/labels/종이류/포장상자/21_X007_C061_0128/21_X007_C061_0128_4.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,1104.0,591.0,1397.0,915.0,293.0,324.0,0.04578125,0.904320987654321
Training,Training/images/종이류/포장상자/21_X007_C061_0128/21_X007_C061_0128_4.jpg,Training/labels/종이류/포장상자/21_X007_C061_0128/21_X007_C061_0128_4.json,1,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,396.0,130.0,1031.0,645.0,635.0,515.0,0.15770881558641975,1.233009708737864
Training,Training/images/종이류/포장상자/21_X019_C172_1007/21_X019_C172_1007_2.jpg,Training/labels/종이류/포장상자/21_X019_C172_1007/21_X019_C172_1007_2.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,559.0,312.0,1455.0,1175.0,896.0,863.0,0.27967592592592594,1.0382387022016222
Training,Training/images/종이류/포장상자/21_X020_C701_1229/21_X020_C701_1229_1.jpg,Training/labels/종이류/포장상자/21_X020_C701_1229/21_X020_C701_1229_1.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,651.0,185.0,1099.0,1074.0,448.0,889.0,0.1920679012345679,0.5039370078740157
Training,Training/images/종이류/포장상자/21_X028_C206_1013/21_X028_C206_1013_2.jpg,Training/labels/종이류/포장상자/21_X028_C206_1013/21_X028_C206_1013_2.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,425.0,203.0,1517.0,723.0,1092.0,520.0,0.2738425925925926,2.1
Training,Training/images/종이류/포장상자/21_X035_C203_1012/21_X035_C203_1012_3.jpg,Training/labels/종이류/포장상자/21_X035_C203_1012/21_X035_C203_1012_3.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,428.0,182.0,1626.0,1102.0,1198.0,920.0,0.3986400462962963,1.3021739130434782
Training,Training/images/종이류/포장상자/21_X051_C012_1111/21_X051_C012_1111_0.jpg,Training/labels/종이류/포장상자/21_X051_C012_1111/21_X051_C012_1111_0.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,794.0,499.0,1303.0,869.0,509.0,370.0,0.06811704282407408,1.3756756756756756
Training,Training/images/종이류/포장상자/21_X064_C705_1210/21_X064_C705_1210_2.jpg,Training/labels/종이류/포장상자/21_X064_C705_1210/21_X064_C705_1210_2.json,0,종이류/포장상자,종이류,포장상자,종이류/포장상자,True,True,BOX,423.0,338.0,1438.0,1310.0,1015.0,972.0,0.267626953125,1.044238683127572
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_0.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_0.json,0,캔류/기타,캔류,기타,캔류/기타,True,True,BOX,1265.0,498.0,2269.0,1319.0,1004.0,821.0,0.13754792494339785,1.222898903775883
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_1.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_1.json,0,캔류/기타,캔류,기타,캔류/기타,True,True,BOX,914.0,564.0,2159.0,1565.0,1245.0,1001.0,0.20796037982186338,1.2437562437562437
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_2.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_2.json,0,캔류/기타,캔류,기타,캔류/기타,True,True,BOX,1157.0,406.0,2259.0,1669.0,1102.0,1263.0,0.23225342015891323,0.8725257323832145
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_3.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_3.json,0,캔류/기타,캔류,기타,캔류/기타,True,True,BOX,1253.0,465.0,2198.0,1333.0,945.0,868.0,0.13687644175317185,1.0887096774193548
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_4.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_4.json,0,캔류/기타,캔류,기타,캔류/기타,True,True,BOX,1335.0,333.0,2156.0,1160.0,821.0,827.0,0.11329893817548806,0.992744860943168
Training,Training/images/캔류/맥주캔/22_X001_C329_1106/22_X001_C329_1106_2.jpg,Training/labels/캔류/맥주캔/22_X001_C329_1106/22_X001_C329_1106_2.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,637.0,327.0,1255.0,1499.0,618.0,1172.0,0.19647786458333333,0.5273037542662116
Training,Training/images/캔류/맥주캔/22_X003_C025_1012/22_X003_C025_1012_3.jpg,Training/labels/캔류/맥주캔/22_X003_C025_1012/22_X003_C025_1012_3.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,581.0,71.0,1151.0,1074.0,570.0,1003.0,0.2066740412979351,0.5682951146560319
Training,Training/images/캔류/맥주캔/22_X016_C509_0125/22_X016_C509_0125_2.jpg,Training/labels/캔류/맥주캔/22_X016_C509_0125/22_X016_C509_0125_2.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,558.0,232.0,1038.0,744.0,480.0,512.0,0.11828566643018518,0.9375
Training,Training/images/캔류/맥주캔/22_X019_C509_0406/22_X019_C509_0406_3.jpg,Training/labels/캔류/맥주캔/22_X019_C509_0406/22_X019_C509_0406_3.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,POLYGON->BOX,243.0,632.0,808.0,1379.0,565.0,747.0,0.15257352941176472,0.7563587684069611
Training,Training/images/캔류/맥주캔/22_X055_C053_1104/22_X055_C053_1104_4.jpg,Training/labels/캔류/맥주캔/22_X055_C053_1104/22_X055_C053_1104_4.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,805.0,367.0,1147.0,633.0,342.0,266.0,0.04387152777777778,1.2857142857142858
Training,Training/images/캔류/맥주캔/22_X065_C053_1104/22_X065_C053_1104_4.jpg,Training/labels/캔류/맥주캔/22_X065_C053_1104/22_X065_C053_1104_4.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,734.0,387.0,1162.0,712.0,428.0,325.0,0.06708140432098765,1.3169230769230769
Training,Training/images/캔류/맥주캔/22_X210_C001_0321/22_X210_C001_0321_4.jpg,Training/labels/캔류/맥주캔/22_X210_C001_0321/22_X210_C001_0321_4.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,794.0,409.0,1016.0,628.0,222.0,219.0,0.023433975360055526,1.0136986301369864
Training,Training/images/캔류/맥주캔/22_X262_C001_0321/22_X262_C001_0321_0.jpg,Training/labels/캔류/맥주캔/22_X262_C001_0321/22_X262_C001_0321_0.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,BOX,640.0,233.0,1118.0,606.0,478.0,373.0,0.08593807237742689,1.2815013404825737
Training,Training/images/캔류/맥주캔/22_X495_C509_0406/22_X495_C509_0406_2.jpg,Training/labels/캔류/맥주캔/22_X495_C509_0406/22_X495_C509_0406_2.json,0,캔류/맥주캔,캔류,맥주캔,캔류/맥주캔,True,True,POLYGON->BOX,1060.0,688.0,1442.0,1107.0,382.0,419.0,0.057861212331540283,0.9116945107398569
Training,Training/images/캔류/스팸류/22_X001_C057_1008/22_X001_C057_1008_3.jpg,Training/labels/캔류/스팸류/22_X001_C057_1008/22_X001_C057_1008_3.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,828.0,380.0,927.0,550.0,99.0,170.0,0.008116319444444445,0.5823529411764706
Training,Training/images/캔류/스팸류/22_X001_C194_1106/22_X001_C194_1106_1.jpg,Training/labels/캔류/스팸류/22_X001_C194_1106/22_X001_C194_1106_1.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,419.0,266.0,985.0,982.0,566.0,716.0,0.19543595679012346,0.7905027932960894
Training,Training/images/캔류/스팸류/22_X002_C026_1014/22_X002_C026_1014_3.jpg,Training/labels/캔류/스팸류/22_X002_C026_1014/22_X002_C026_1014_3.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,182.0,323.0,1821.0,1253.0,1639.0,930.0,0.5513129340277778,1.7623655913978495
Training,Training/images/캔류/스팸류/22_X002_C106_0321/22_X002_C106_0321_1.jpg,Training/labels/캔류/스팸류/22_X002_C106_0321/22_X002_C106_0321_1.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,519.0,246.0,1154.0,804.0,635.0,558.0,0.17078778414020476,1.1379928315412187
Training,Training/images/캔류/스팸류/22_X004_C187_1021/22_X004_C187_1021_4.jpg,Training/labels/캔류/스팸류/22_X004_C187_1021/22_X004_C187_1021_4.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,720.0,482.0,975.0,776.0,255.0,294.0,0.027115885416666666,0.8673469387755102
Training,Training/images/캔류/스팸류/22_X007_C026_1012/22_X007_C026_1012_4.jpg,Training/labels/캔류/스팸류/22_X007_C026_1012/22_X007_C026_1012_4.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,435.0,361.0,1557.0,1137.0,1122.0,776.0,0.31491319444444443,1.4458762886597938
Training,Training/images/캔류/스팸류/22_X007_C320_1106/22_X007_C320_1106_0.jpg,Training/labels/캔류/스팸류/22_X007_C320_1106/22_X007_C320_1106_0.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,600.0,263.0,1033.0,660.0,433.0,397.0,0.08289978780864198,1.0906801007556675
Training,Training/images/캔류/스팸류/22_X009_C052_1103/22_X009_C052_1103_1.jpg,Training/labels/캔류/스팸류/22_X009_C052_1103/22_X009_C052_1103_1.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,744.0,519.0,1510.0,1117.0,766.0,598.0,0.1656785300925926,1.2809364548494984
Training,Training/images/캔류/스팸류/22_X040_C090_0321/22_X040_C090_0321_3.jpg,Training/labels/캔류/스팸류/22_X040_C090_0321/22_X040_C090_0321_3.json,0,캔류/스팸류,캔류,스팸류,캔류/스팸류,True,True,BOX,496.0,176.0,1132.0,901.0,636.0,725.0,0.22225114234484356,0.8772413793103448
Training,Training/images/캔류/음료수캔/22_X004_C326_1104/22_X004_C326_1104_0.jpg,Training/labels/캔류/음료수캔/22_X004_C326_1104/22_X004_C326_1104_0.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,553.0,280.0,1299.0,818.0,746.0,538.0,0.19355131172839507,1.3866171003717471
Training,Training/images/캔류/음료수캔/22_X007_C023_1106/22_X007_C023_1106_3.jpg,Training/labels/캔류/음료수캔/22_X007_C023_1106/22_X007_C023_1106_3.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,686.0,116.0,1139.0,701.0,453.0,585.0,0.12779947916666667,0.7743589743589744
Training,Training/images/캔류/음료수캔/22_X011_C024_1012/22_X011_C024_1012_3.jpg,Training/labels/캔류/음료수캔/22_X011_C024_1012/22_X011_C024_1012_3.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,453.0,298.0,1289.0,1022.0,836.0,724.0,0.21891782407407406,1.1546961325966851
Training,Training/images/캔류/음료수캔/22_X011_C043_1023/22_X011_C043_1023_2.jpg,Training/labels/캔류/음료수캔/22_X011_C043_1023/22_X011_C043_1023_2.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,799.0,129.0,1286.0,713.0,487.0,584.0,0.11856854603365184,0.833904109589041
Training,Training/images/캔류/음료수캔/22_X012_C053_1007/22_X012_C053_1007_0.jpg,Training/labels/캔류/음료수캔/22_X012_C053_1007/22_X012_C053_1007_0.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,697.0,626.0,1160.0,834.0,463.0,208.0,0.034832175925925926,2.2259615384615383
Training,Training/images/캔류/음료수캔/22_X017_C509_0512/22_X017_C509_0512_0.jpg,Training/labels/캔류/음료수캔/22_X017_C509_0512/22_X017_C509_0512_0.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,445.0,549.0,893.0,826.0,448.0,277.0,0.04486089421019145,1.6173285198555956
Training,Training/images/캔류/음료수캔/22_X030_C804_0219/22_X030_C804_0219_1.jpg,Training/labels/캔류/음료수캔/22_X030_C804_0219/22_X030_C804_0219_1.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,BOX,834.0,344.0,1172.0,946.0,338.0,602.0,0.07355688588119613,0.5614617940199336
Training,Training/images/캔류/음료수캔/22_X047_C999_0420/22_X047_C999_0420_2.jpg,Training/labels/캔류/음료수캔/22_X047_C999_0420/22_X047_C999_0420_2.json,0,캔류/음료수캔,캔류,음료수캔,캔류/음료수캔,True,True,POLYGON->BOX,885.0,143.0,1248.0,925.0,363.0,782.0,0.13682399213372665,0.4641943734015345
