split,image_member,json_member,image_name,folder_major,folder_detail,folder_target_class,width,height,meta_width,meta_height,resolution_match,place,day_night,bounding_count_declared,bounding_count_json,valid_object_count,target_is_annotated,unknown_object_count,sha1,keep_for_processed,exclude_reason
Training,Training/images/종이류/음료수곽/21_X004_C035_1014/21_X004_C035_1014_2.jpg,Training/labels/종이류/음료수곽/21_X004_C035_1014/21_X004_C035_1014_2.json,21_X004_C035_1014_2.jpg,종이류,음료수곽,종이류/음료수곽,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,110b5eab7f945e9c31200674dc9b6e997379675c,True,
Training,Training/images/종이류/음료수곽/21_X005_C188_1112/21_X005_C188_1112_2.jpg,Training/labels/종이류/음료수곽/21_X005_C188_1112/21_X005_C188_1112_2.json,21_X005_C188_1112_2.jpg,종이류,음료수곽,종이류/음료수곽,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,063933570a8fdb548f79c798816ba40097e70f28,True,
Training,Training/images/종이류/음료수곽/21_X007_C705_1214/21_X007_C705_1214_2.jpg,Training/labels/종이류/음료수곽/21_X007_C705_1214/21_X007_C705_1214_2.json,21_X007_C705_1214_2.jpg,종이류,음료수곽,종이류/음료수곽,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,b6600e18f77486456a6319ef785450674cffdc60,True,
Training,Training/images/종이류/음료수곽/21_X008_C164_1013/21_X008_C164_1013_3.jpg,Training/labels/종이류/음료수곽/21_X008_C164_1013/21_X008_C164_1013_3.json,21_X008_C164_1013_3.jpg,종이류,음료수곽,종이류/음료수곽,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,34e2d241a28f3050808f6bb4f97367841965b9be,True,
Training,Training/images/종이류/음료수곽/21_X008_C184_0923/21_X008_C184_0923_0.jpg,Training/labels/종이류/음료수곽/21_X008_C184_0923/21_X008_C184_0923_0.json,21_X008_C184_0923_0.jpg,종이류,음료수곽,종이류/음료수곽,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,00f3b77f569fb278b53ea2e35e49885b075d370f,True,
Training,Training/images/종이류/음료수곽/21_X010_C320_1111_6/21_X010_C320_1111_6_3.jpg,Training/labels/종이류/음료수곽/21_X010_C320_1111_6/21_X010_C320_1111_6_3.json,21_X010_C320_1111_6_3.jpg,종이류,음료수곽,종이류/음료수곽,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,e7a50a20b48a2773328647b2af216ae7c8b30816,True,
Training,Training/images/종이류/음료수곽/21_X014_C042_1019/21_X014_C042_1019_4.jpg,Training/labels/종이류/음료수곽/21_X014_C042_1019/21_X014_C042_1019_4.json,21_X014_C042_1019_4.jpg,종이류,음료수곽,종이류/음료수곽,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,e57f810fb40016c195706d8353526ec51e460435,True,
Training,Training/images/종이류/음료수곽/21_X057_C206_1209/21_X057_C206_1209_2.jpg,Training/labels/종이류/음료수곽/21_X057_C206_1209/21_X057_C206_1209_2.json,21_X057_C206_1209_2.jpg,종이류,음료수곽,종이류/음료수곽,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,a1e25ad778eaf31c6ae027bba2916460873199b8,True,
Training,Training/images/종이류/종이봉투/21_X002_C024_1005/21_X002_C024_1005_2.jpg,Training/labels/종이류/종이봉투/21_X002_C024_1005/21_X002_C024_1005_2.json,21_X002_C024_1005_2.jpg,종이류,종이봉투,종이류/종이봉투,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,4723ee54bbf6be437223ac9af00b19f87f4cc672,True,
Training,Training/images/종이류/종이봉투/21_X002_C211_1112/21_X002_C211_1112_1.jpg,Training/labels/종이류/종이봉투/21_X002_C211_1112/21_X002_C211_1112_1.json,21_X002_C211_1112_1.jpg,종이류,종이봉투,종이류/종이봉투,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,86cfa152409b0e5111480401ea659d9fa5d5b588,True,
Training,Training/images/종이류/종이봉투/21_X002_C333_1113/21_X002_C333_1113_2.jpg,Training/labels/종이류/종이봉투/21_X002_C333_1113/21_X002_C333_1113_2.json,21_X002_C333_1113_2.jpg,종이류,종이봉투,종이류/종이봉투,2282,1080,2282,1080,True,실외,주간,1,1,1,True,0,e89b2bc197208a20f5f84fca46d9ee168dcdc1ff,True,
Training,Training/images/종이류/종이봉투/21_X006_C052_1111/21_X006_C052_1111_3.jpg,Training/labels/종이류/종이봉투/21_X006_C052_1111/21_X006_C052_1111_3.json,21_X006_C052_1111_3.jpg,종이류,종이봉투,종이류/종이봉투,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,4063eebd528fa493a9cd8b981ea8797ebb31bddc,True,
Training,Training/images/종이류/종이봉투/21_X007_C166_1020/21_X007_C166_1020_3.jpg,Training/labels/종이류/종이봉투/21_X007_C166_1020/21_X007_C166_1020_3.json,21_X007_C166_1020_3.jpg,종이류,종이봉투,종이류/종이봉투,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,0faee7ac660923a06e08cb16132e5792110abc1e,True,
Training,Training/images/종이류/종이봉투/21_X021_C205_1015/21_X021_C205_1015_2.jpg,Training/labels/종이류/종이봉투/21_X021_C205_1015/21_X021_C205_1015_2.json,21_X021_C205_1015_2.jpg,종이류,종이봉투,종이류/종이봉투,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,d518f1e02d9bc4f64072aca5e3a91d24880e6868,True,
Training,Training/images/종이류/종이봉투/21_X025_C193_1113/21_X025_C193_1113_4.jpg,Training/labels/종이류/종이봉투/21_X025_C193_1113/21_X025_C193_1113_4.json,21_X025_C193_1113_4.jpg,종이류,종이봉투,종이류/종이봉투,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,80a0e8b624db3858afd749010d0fdc12763c8490,True,
Training,Training/images/종이류/종이봉투/21_X025_C206_1013/21_X025_C206_1013_0.jpg,Training/labels/종이류/종이봉투/21_X025_C206_1013/21_X025_C206_1013_0.json,21_X025_C206_1013_0.jpg,종이류,종이봉투,종이류/종이봉투,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,99d7d9a017f4bf632b04c2428f0e088d60bb3717,True,
Training,Training/images/종이류/종이봉투/21_X050_C705_1210/21_X050_C705_1210_1.jpg,Training/labels/종이류/종이봉투/21_X050_C705_1210/21_X050_C705_1210_1.json,21_X050_C705_1210_1.jpg,종이류,종이봉투,종이류/종이봉투,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,d3e30e24804bab9944cfdcf8769532a2bc348043,True,
Training,Training/images/종이류/책자/21_X007_C509_0317/21_X007_C509_0317_0.jpg,Training/labels/종이류/책자/21_X007_C509_0317/21_X007_C509_0317_0.json,21_X007_C509_0317_0.jpg,종이류,책자,종이류/책자,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,ede54e1405584090ee9eb0241759aba0e4346ead,True,
Training,Training/images/종이류/책자/21_X031_C509_0318/21_X031_C509_0318_0.jpg,Training/labels/종이류/책자/21_X031_C509_0318/21_X031_C509_0318_0.json,21_X031_C509_0318_0.jpg,종이류,책자,종이류/책자,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,8bfeb1bc60939c42e623f62fd003f56a914d6d0e,True,
Training,Training/images/종이류/책자/21_X084_C509_0318/21_X084_C509_0318_2.jpg,Training/labels/종이류/책자/21_X084_C509_0318/21_X084_C509_0318_2.json,21_X084_C509_0318_2.jpg,종이류,책자,종이류/책자,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,35a4b916de110c56b984d2969a23faec1adc8887,True,
Training,Training/images/종이류/책자/21_X090_C977_0319/21_X090_C977_0319_1.jpg,Training/labels/종이류/책자/21_X090_C977_0319/21_X090_C977_0319_1.json,21_X090_C977_0319_1.jpg,종이류,책자,종이류/책자,1440,1921,1440,1921,True,실외,주간,1,1,1,True,0,362c9107e552d1a83485b609829e6f7c0274c8db,True,
Training,Training/images/종이류/책자/21_X145_C015_0131/21_X145_C015_0131_3.jpg,Training/labels/종이류/책자/21_X145_C015_0131/21_X145_C015_0131_3.json,21_X145_C015_0131_3.jpg,종이류,책자,종이류/책자,1921,1080,1921,1080,True,실외,주간,2,2,2,True,0,896304adf7e9c904e9da563e83916abd63af7e93,True,
Training,Training/images/종이류/책자/21_X164_C972_0319/21_X164_C972_0319_3.jpg,Training/labels/종이류/책자/21_X164_C972_0319/21_X164_C972_0319_3.json,21_X164_C972_0319_3.jpg,종이류,책자,종이류/책자,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,e1fcd524f2abdfda0155e64b6beffee84d5f22ae,True,
Training,Training/images/종이류/책자/21_X179_C972_0319/21_X179_C972_0319_3.jpg,Training/labels/종이류/책자/21_X179_C972_0319/21_X179_C972_0319_3.json,21_X179_C972_0319_3.jpg,종이류,책자,종이류/책자,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,c7d2090b3e2798891d026b329146c3514b30ad84,True,
Training,Training/images/종이류/책자/21_X222_C977_0319/21_X222_C977_0319_1.jpg,Training/labels/종이류/책자/21_X222_C977_0319/21_X222_C977_0319_1.json,21_X222_C977_0319_1.jpg,종이류,책자,종이류/책자,1921,1440,1921,1440,True,실내,주간,1,1,1,True,0,0073b94c7db2f68f2d71fc9d008010e1edbf5473,True,
Training,Training/images/종이류/책자/21_X228_C509_0318/21_X228_C509_0318_0.jpg,Training/labels/종이류/책자/21_X228_C509_0318/21_X228_C509_0318_0.json,21_X228_C509_0318_0.jpg,종이류,책자,종이류/책자,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,a555d974ad43b8a8d8a409ee412caf2f8050d573,True,
Training,Training/images/종이류/포장상자/21_X004_C171_1007/21_X004_C171_1007_0.jpg,Training/labels/종이류/포장상자/21_X004_C171_1007/21_X004_C171_1007_0.json,21_X004_C171_1007_0.jpg,종이류,포장상자,종이류/포장상자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,c5040cb30d589d847405d5eb04d020b4475726ac,True,
Training,Training/images/종이류/포장상자/21_X005_C184_1012/21_X005_C184_1012_1.jpg,Training/labels/종이류/포장상자/21_X005_C184_1012/21_X005_C184_1012_1.json,21_X005_C184_1012_1.jpg,종이류,포장상자,종이류/포장상자,2221,1080,2221,1080,True,실외,주간,1,1,1,True,0,ad87215242c80c6aec10b8150d87057e9bb43340,True,
Training,Training/images/종이류/포장상자/21_X007_C061_0128/21_X007_C061_0128_4.jpg,Training/labels/종이류/포장상자/21_X007_C061_0128/21_X007_C061_0128_4.json,21_X007_C061_0128_4.jpg,종이류,포장상자,종이류/포장상자,1920,1080,1920,1080,True,실외,주간,2,2,2,True,0,be9964fb671fd40876433647fbac7bc29c161bdb,True,
Training,Training/images/종이류/포장상자/21_X019_C172_1007/21_X019_C172_1007_2.jpg,Training/labels/종이류/포장상자/21_X019_C172_1007/21_X019_C172_1007_2.json,21_X019_C172_1007_2.jpg,종이류,포장상자,종이류/포장상자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,40f4fcc7fb8ebe5f88d6f5be8da92e4b6f10d121,True,
Training,Training/images/종이류/포장상자/21_X020_C701_1229/21_X020_C701_1229_1.jpg,Training/labels/종이류/포장상자/21_X020_C701_1229/21_X020_C701_1229_1.json,21_X020_C701_1229_1.jpg,종이류,포장상자,종이류/포장상자,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,c3c9b9d1d511270e05749df5c4e8c347d263d69f,True,
Training,Training/images/종이류/포장상자/21_X028_C206_1013/21_X028_C206_1013_2.jpg,Training/labels/종이류/포장상자/21_X028_C206_1013/21_X028_C206_1013_2.json,21_X028_C206_1013_2.jpg,종이류,포장상자,종이류/포장상자,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,b5b7fee75c0a54cd05613ce114bf6783bc8d0fa8,True,
Training,Training/images/종이류/포장상자/21_X035_C203_1012/21_X035_C203_1012_3.jpg,Training/labels/종이류/포장상자/21_X035_C203_1012/21_X035_C203_1012_3.json,21_X035_C203_1012_3.jpg,종이류,포장상자,종이류/포장상자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,40cbc9ef74b47580af42c83ebc26ce20cfc17031,True,
Training,Training/images/종이류/포장상자/21_X051_C012_1111/21_X051_C012_1111_0.jpg,Training/labels/종이류/포장상자/21_X051_C012_1111/21_X051_C012_1111_0.json,21_X051_C012_1111_0.jpg,종이류,포장상자,종이류/포장상자,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,b3f786c90e2c330dbb2e6c40e46e7e4a132e7a6d,True,
Training,Training/images/종이류/포장상자/21_X064_C705_1210/21_X064_C705_1210_2.jpg,Training/labels/종이류/포장상자/21_X064_C705_1210/21_X064_C705_1210_2.json,21_X064_C705_1210_2.jpg,종이류,포장상자,종이류/포장상자,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,e88c1578f3b70a70b8135f28c653b8f028bab692,True,
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_0.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_0.json,22_X010_C045_1105_0.jpg,캔류,기타,캔류/기타,3264,1836,3264,1836,True,실외,주간,1,1,1,True,0,98f50cc3cb016aa5256904149f492decfd6e9eff,True,
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_1.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_1.json,22_X010_C045_1105_1.jpg,캔류,기타,캔류/기타,3264,1836,3264,1836,True,실외,주간,1,1,1,True,0,2a7369c969b53b0ba2949bd770d57f0d61692e86,True,
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_2.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_2.json,22_X010_C045_1105_2.jpg,캔류,기타,캔류/기타,3264,1836,3264,1836,True,실외,주간,1,1,1,True,0,1fb8a50d57229cb94a86d6f6e4bf29405a98e71e,True,
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_3.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_3.json,22_X010_C045_1105_3.jpg,캔류,기타,캔류/기타,3264,1836,3264,1836,True,실외,주간,1,1,1,True,0,378c21aa11d4ceb5e246bf920737f2157cd93686,True,
Training,Training/images/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_4.jpg,Training/labels/캔류/기타/22_X010_C045_1105/22_X010_C045_1105_4.json,22_X010_C045_1105_4.jpg,캔류,기타,캔류/기타,3264,1836,3264,1836,True,실외,주간,1,1,1,True,0,6815b1721fa4c68cfc410287532f222465d00ea4,True,
Training,Training/images/캔류/맥주캔/22_X001_C329_1106/22_X001_C329_1106_2.jpg,Training/labels/캔류/맥주캔/22_X001_C329_1106/22_X001_C329_1106_2.json,22_X001_C329_1106_2.jpg,캔류,맥주캔,캔류/맥주캔,1920,1920,1920,1920,True,실외,주간,1,1,1,True,0,5bcaabf239e33a11a564bf78f9d3f32bd2e1ef9e,True,
Training,Training/images/캔류/맥주캔/22_X003_C025_1012/22_X003_C025_1012_3.jpg,Training/labels/캔류/맥주캔/22_X003_C025_1012/22_X003_C025_1012_3.json,22_X003_C025_1012_3.jpg,캔류,맥주캔,캔류/맥주캔,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,6f97d9afd823e76b8b7f5fb78ef7d6fb27e2fe8e,True,
Training,Training/images/캔류/맥주캔/22_X016_C509_0125/22_X016_C509_0125_2.jpg,Training/labels/캔류/맥주캔/22_X016_C509_0125/22_X016_C509_0125_2.json,22_X016_C509_0125_2.jpg,캔류,맥주캔,캔류/맥주캔,1922,1081,1922,1081,True,실외,주간,1,1,1,True,0,efb6f2e2fbbd5ddee3ce489c3f708242214a8f2a,True,
Training,Training/images/캔류/맥주캔/22_X019_C509_0406/22_X019_C509_0406_3.jpg,Training/labels/캔류/맥주캔/22_X019_C509_0406/22_X019_C509_0406_3.json,22_X019_C509_0406_3.jpg,캔류,맥주캔,캔류/맥주캔,1440,1921,1440,1921,True,실내,주간,1,1,1,True,0,f0b949e353c0aa917f62c5a29f4c2c2d0c8784c6,True,
Training,Training/images/캔류/맥주캔/22_X055_C053_1104/22_X055_C053_1104_4.jpg,Training/labels/캔류/맥주캔/22_X055_C053_1104/22_X055_C053_1104_4.json,22_X055_C053_1104_4.jpg,캔류,맥주캔,캔류/맥주캔,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,5668684c904b8366a56c55368656f93014e62a53,True,
Training,Training/images/캔류/맥주캔/22_X065_C053_1104/22_X065_C053_1104_4.jpg,Training/labels/캔류/맥주캔/22_X065_C053_1104/22_X065_C053_1104_4.json,22_X065_C053_1104_4.jpg,캔류,맥주캔,캔류/맥주캔,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,f4c4e3cfba03af9c198f3a64d662f581621622e1,True,
Training,Training/images/캔류/맥주캔/22_X210_C001_0321/22_X210_C001_0321_4.jpg,Training/labels/캔류/맥주캔/22_X210_C001_0321/22_X210_C001_0321_4.json,22_X210_C001_0321_4.jpg,캔류,맥주캔,캔류/맥주캔,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,d7ee3ccc064cbbdd5a97752954566be4ed1dd48d,True,
Training,Training/images/캔류/맥주캔/22_X262_C001_0321/22_X262_C001_0321_0.jpg,Training/labels/캔류/맥주캔/22_X262_C001_0321/22_X262_C001_0321_0.json,22_X262_C001_0321_0.jpg,캔류,맥주캔,캔류/맥주캔,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,c935e7b3c64a8e0f5ea141dc0638ccf6b5ed28ca,True,
Training,Training/images/캔류/맥주캔/22_X495_C509_0406/22_X495_C509_0406_2.jpg,Training/labels/캔류/맥주캔/22_X495_C509_0406/22_X495_C509_0406_2.json,22_X495_C509_0406_2.jpg,캔류,맥주캔,캔류/맥주캔,1921,1440,1921,1440,True,실외,주간,1,1,1,True,0,48b634c54fd9ad035e6aacb01acda26f5159a7eb,True,
Training,Training/images/캔류/스팸류/22_X001_C057_1008/22_X001_C057_1008_3.jpg,Training/labels/캔류/스팸류/22_X001_C057_1008/22_X001_C057_1008_3.json,22_X001_C057_1008_3.jpg,캔류,스팸류,캔류/스팸류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,d12c2902d0182d5105f4296204737c53a8bd5017,True,
Training,Training/images/캔류/스팸류/22_X001_C194_1106/22_X001_C194_1106_1.jpg,Training/labels/캔류/스팸류/22_X001_C194_1106/22_X001_C194_1106_1.json,22_X001_C194_1106_1.jpg,캔류,스팸류,캔류/스팸류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,ff0e2be07a934e88451e7e7f4ce5075d0b1439e1,True,
Training,Training/images/캔류/스팸류/22_X002_C026_1014/22_X002_C026_1014_3.jpg,Training/labels/캔류/스팸류/22_X002_C026_1014/22_X002_C026_1014_3.json,22_X002_C026_1014_3.jpg,캔류,스팸류,캔류/스팸류,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,31a0f255c457f06ba931cfd5f35446d1550678d3,True,
Training,Training/images/캔류/스팸류/22_X002_C106_0321/22_X002_C106_0321_1.jpg,Training/labels/캔류/스팸류/22_X002_C106_0321/22_X002_C106_0321_1.json,22_X002_C106_0321_1.jpg,캔류,스팸류,캔류/스팸류,1921,1080,1921,1080,True,실내,주간,1,1,1,True,0,48ca028092636197d0ea583467887c7256a72e9a,True,
Training,Training/images/캔류/스팸류/22_X004_C187_1021/22_X004_C187_1021_4.jpg,Training/labels/캔류/스팸류/22_X004_C187_1021/22_X004_C187_1021_4.json,22_X004_C187_1021_4.jpg,캔류,스팸류,캔류/스팸류,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,096ef0b584fe27a28da6ab08f37cbcdf3b40a41f,True,
Training,Training/images/캔류/스팸류/22_X007_C026_1012/22_X007_C026_1012_4.jpg,Training/labels/캔류/스팸류/22_X007_C026_1012/22_X007_C026_1012_4.json,22_X007_C026_1012_4.jpg,캔류,스팸류,캔류/스팸류,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,02a44c715b487a4da36e892ac0e3d1bc0a5a36cf,True,
Training,Training/images/캔류/스팸류/22_X007_C320_1106/22_X007_C320_1106_0.jpg,Training/labels/캔류/스팸류/22_X007_C320_1106/22_X007_C320_1106_0.json,22_X007_C320_1106_0.jpg,캔류,스팸류,캔류/스팸류,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,f5034d8d75fa6f90600f01fb3f84f1ce29aac3d3,True,
Training,Training/images/캔류/스팸류/22_X009_C052_1103/22_X009_C052_1103_1.jpg,Training/labels/캔류/스팸류/22_X009_C052_1103/22_X009_C052_1103_1.json,22_X009_C052_1103_1.jpg,캔류,스팸류,캔류/스팸류,1920,1440,1920,1440,True,실외,주간,1,1,1,True,0,39e8ce899ae87df4b61fbc9cb21bdd4e609927e9,True,
Training,Training/images/캔류/스팸류/22_X040_C090_0321/22_X040_C090_0321_3.jpg,Training/labels/캔류/스팸류/22_X040_C090_0321/22_X040_C090_0321_3.json,22_X040_C090_0321_3.jpg,캔류,스팸류,캔류/스팸류,1921,1080,1921,1080,True,실외,주간,1,1,1,True,0,607fffc87ec3d493b012e8f0c0c9d690506974a4,True,
Training,Training/images/캔류/음료수캔/22_X004_C326_1104/22_X004_C326_1104_0.jpg,Training/labels/캔류/음료수캔/22_X004_C326_1104/22_X004_C326_1104_0.json,22_X004_C326_1104_0.jpg,캔류,음료수캔,캔류/음료수캔,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,09ed94a6127dbd9482c8c0887f153ad7c7381f87,True,
Training,Training/images/캔류/음료수캔/22_X007_C023_1106/22_X007_C023_1106_3.jpg,Training/labels/캔류/음료수캔/22_X007_C023_1106/22_X007_C023_1106_3.json,22_X007_C023_1106_3.jpg,캔류,음료수캔,캔류/음료수캔,1920,1080,1920,1080,True,실외,주간,1,1,1,True,0,33c133d3573656e2e43ed4a64d4c1464e3ceaac3,True,
